,title,content
9999995,美 인도태평양사령관 2년만의 방한...대중봉쇄 동참 압박?,필립 데이비슨 미국 인도-태평양 사령관이 2년 만에 방한해 서욱 국방부 장관 등을 만나 의견을 나눴습니다.
9999995,"‘국감 불법성착취물’ 논란 민주평통, 이번엔 우체국·마트가는데 출장비 지급",공공기관인 민주평화통일자문회의가 지난 5년간 소속 공무원들에게 부적절한 명목의 출장비 명목으로 3700여만원을 지급한 것으로 25일 확인됐다.
9999995," ""업체 반발"" 환경호르몬 검출 안 알린 소비자원","소비자원은 이렇게 환경호르몬이 나온다는 사실을 확인하고도, 지난 2년 동안 후속 조치는커녕 그것이 검출됐다는 사실조차 공개하지 않았습니다."
9999995,달리다 바퀴 빠지는 ‘한국판 험비’…그래도 계속 타라?,우리 군이 운용중인 차륜형 장갑차와 소형전술차량에서 결함이 발견돼 배치 차량 절반에 대한 리콜이 결정됐습니다.
9999995,매매가 추월한 귀한 전세…수도권 아파트 왜 이러나,최근 수도권 일부 지역에서는 귀한 전세가 매매가를 뛰어넘는 사례가 나오고 있습니다.
9999995,"GE헬스케어, 원격모니터링 도입 비전 제시",GE헬스케어 코리아가 코엑스에서 열린 2020 국제병원 및 의료기기 산업박람회에서 '뉴 노멀시대의 원격 모니터링의 현재와 지속가능한 비전'을 주제로 병원 경영리더십 간담회를 했습니다.
9999995,"부산, 연휴에 42명 감염...목욕탕 집합금지명령",부산에서는 추석 연휴 기간 모두 42명이 확진돼 증가세를 보였습니다.
9999995,헬스장 관련 피해구제 신청 53% 늘어,코로나19 사태 이후 헬스장 계약 해지와 관련한 소비자 피해가 늘고 있다.
9999995,"與 ""윤석열, 검찰권 남용"" 공세에 尹 ""허 참, 어이가 없다""","만찬 후 계속된 국정감사에서 더불어민주당 의원들은 검찰이 권한을 남용하고 있다며 공세를 멈추지 않았고, 여기에 윤 총장이 ""어이가 없다""고 맞받으면서 고성이 오갔다."
9999995,‘선거법 위반’ 조해진 의원 벌금 300만 원 구형,창원지검 밀양지청은 공직선거법 위반 혐의로 불구속 기소된 국민의힘 조해진 의원에게 벌금 300만 원을 구형했습니다.
9999995,"이성용 공군참모총장, 작전 현황 보고",공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995," 재외공관 곳곳에 '친일논란 작가' 작품…""외교 최일선에 부적절""",우리 외교의 최일선인 재외공관 곳곳에 친일행적으로 구설에 오른 화가들의 작품이 걸려 있는 것으로 확인됐습니다.
9999995,中 보란 듯…美항모·핵잠·폭격기 총출동 '용감한 방패' 훈련,미국이  전략자산을  총출동시킨 대규모  훈련 영상을 공개했습니다.
9999995,"김봉현 입장문에 與 ""野 왜 침묵하나"" 역공…野 ""특검하자""",이번 사건으로 수세에 몰렸던 민주당도 김봉현 전 회장의 입장문이 나오자 반격에 나섰습니다.
9999995,'전통시장 살리기' 아이디어...배달도 하고 출입 기록도 전화로,코로나19로 많은 자영업자들이 어려움을 겪고 있습니다.
9999995,"정 총리 “이명박 중형, 검찰개혁 왜 필요한지 보여줘”",정세균 국무총리가 이명박 전 대통령이 대법원에서 징역 17년이 확정된 것과 관련해 검찰 개혁의 필요성을 여실히 보여줬다는 견해를 밝혔다.
9999995,"금감원, 라임자산운용 '등록 취소' 결정",지난해 1조 6천억 원대의 사모펀드 환매중단 사태를 일으킨 라임 자산운용사가 20일 금융감독원으로부터 '등록취소' 제재를 받았다.
9999995,‘가치삽시다’에 예산 30억 들였는데…입점업체 70%가 매출 0원,애물단지로 전락한 정부사업은 온라인에서도 찾을 수 있습니다.
9999995,베네수엘라 대통령은 마두로? 과이도?…영국 법원도 '오락가락',바다 건너 베네수엘라 대통령이 누구인지를 놓고 영국 각급 법원의 판결이 엇갈려 가뜩이나 혼란스러운 상황을 더 복잡하게 만들고 있다.
9999995, 상승 출발…美9월 소매판매 증가·백신 기대,로이터통신에 따르면 이날 뉴욕증권거래소 상승한 2만8570.72로 거래를 시작했다.
9999995,코로나19 위기가구 긴급생계지원금 지급,강원도 내 각 시군이 코로나19로 생계가 어려워진 위기가구에 긴급생계지원금을 지급합니다.
9999995,"이낙연 ""야스쿠니 봉납, 유감""…가와무라 ""비판 받아들인다""",더불어민주당 이낙연 대표는 18일 스가 요시히데 일본 총리의 측근인 가와무라 다케오 일한의원연맹 간사장과 비공개 면담을 가졌다.
9999995,방화 추정 불로 3명 사상...제주에서는 야영객이 뱀에 물려,추석 연휴가 막바지에 접어들고 있는 가운데 전국에서 사건·사고가 잇따랐습니다.
9999995,한국GM 노조 부분파업 결의…잔업·특근도 계속 중단,전국금속노동조합 한국GM지부는 29일 중앙쟁의대책위원회를 열고 부분 파업 등 투쟁지침을 마련했다.
9999995,"홍남기 ""생초자, 주택 대출한도 확대 검토""",홍남기 부총리 겸 기획재정부 장관은 7일 “생애최초 주택 구매자에 대출한도 등 추가적인 혜택이 갈 수 있는 방안이 있는지 금융위원회와 같이 협의하겠다”고 밝혔다.
9999995,"박덕흠 의원, 국회 환노위 ‘이해충돌 여부’ 심사 청구","2015년부터 5년간 국회 국토교통위원회에서 활동한 당시 '이해 충돌' 논란이 불거진 무소속 박덕흠 국회의원이, 새 상임위인 환경노동위원회 활동을 할 수 있는지 국회사무처에 심사를 청구했습니다."
9999995,"법원, 또 경찰이 막은 조국→추미애 자택 車집회 조건부 허용",법원이 개천절 10대 미만의 차량을 이용한 집회를 금지한 서울시와 경찰의 결정에 또다시 제동을 걸었다.
9999995,내포신도시 탄력…“환황해권 신성장 거점도시로”,"충남의 도청 소재지인 내포신도시는 당초 계획과는 달리,  도시의 성장과 발전 속도가 더디게 진행되고 있는데요."
9999995,두살아이가 12억 아파트 구입…3년간 9억 넘는 집 산 미성년 14명,최근 3년간 수도권에서 9억원 이상인 고가주택을 산 미성년자가 14명으로 나타났다.
9999995,"김남국, 서민 향해 ""연세도 있으시고…좀 조심하셨으면 좋겠다""","김남국 더불어민주당 의원이 29일 서민 단국대 교수에 대해 ""연세도 있으시고, 대학에서 학생들을 가르치시는 만큼 좀 조심하셨으면 좋겠다""고 했다."
9999995,"38노스 ""北 신형 SRBM, 남측 요격에 여전히 취약""","미국 미사일 전문가인 마이클 엘먼 국제전략문제연구소 기고한 글에서 북한의 최신형 단거리 탄도미사일인 KN-23, KN-24에 대해 이 같은 평가를 했다."
9999995,"유명희, WTO 사무총장 선거 결선 진출...여성 수장 탄생 예고","유명희 산업통상자원부 통상교섭본부장이 세계무역기구, WTO 사무총장 선거에서 두 명만이 경합하는 최종 결선에 진출했습니다."
9999995,"""'추미애 라인' 이성윤 못 믿어, 특검으로""... 과녁 바꾼 野",라임자산운용 환매 중단 사태 핵심 인물인 김봉현 전 스타모빌리티 회장의 옥중 폭로로 추미애 법무부 장관과 윤석열 검찰총장이 맞붙자 국민의힘은 '추미애 사단'으로 꼽히는 이성윤 서울중앙지검장을 정조준했다.
9999995,"이재명 지사, 고 이건희 삼성그룹 회장 빈소 찾아",공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995,"이재명 ""日 스가 방한할 일 없겠다…사과로 끝날 일 아냐""","이재명 경기도지사가 1일 ""법적으로나 국민감정으로나 수용 불가능한 조건을 내세우는 것을 보니 스가 요시히데 총리가 방한할 일은 없을 것 같다""고 말했다."
9999995,"선명한 진보·세대교체 열망 반영된 결과…김종철, 원외 한계에 대중성 확보도 난제",정의당 신임 당대표에 김종철 후보가 선출됐다.
9999995,"5만원짜리 카메라렌즈, 나라장터선 12만원?...""정부조달시장 불공정""",조달청이 운영하는 나라장터 종합쇼핑몰의 물품 가격이 시중 쇼핑몰에 비해 여전히 비싼 것으로 나타났다.
9999995,"노벨물리학상에 펜로즈·겐첼·게즈…""블랙홀 증명과 발견 공로""",스웨덴 왕립과학원 노벨위원회는 6일 블랙홀 연구에 이바지한 공로로 이들을 수상자로 선정했다고 밝혔다.
9999995,"한국GM 노조, 23일부터 잔업ㆍ특근 거부 투쟁",한국GM 노동조합이 잔업과 특근 거부에 나선다.
9999995,최기영 장관 “5G 28GHz 당장은 포기”,5세대 이동통신의 28㎓ 대역망 구축에 대한 논란이 잇따르는 가운데 최기영 과학기술정보통신부 장관이 “당장은 포기”라는 입장을 공식화했다.
9999995,"최장집 ""금태섭 못버티는 민주당에 민주주의 없어…보수 살길 있다""",최 교수는 이날 오후 서울 여의도에 위치한 새로운보수당 출신 원내외 인사들의 협동조합 카페 '하우스'에서 '우리의 민주주의는 안녕한가요?'라는 주제로 개장 기념 특강을 열고 이렇게 밝혔다.
9999995,"""韓, 남녀 임금격차 1위…'임금분포공시제' 도입 검토 필요""",입법조사처가 최근 발간한 '스위스의 임금분포공시제 도입 및 시사점' 보고서에 따르면 지난해 기준 우리나라의 남녀 임금격차 비율은 32.5%로 경제협력개발기구 국가 중 압도적 1위다.
9999995,"하태경 의원, 北피격 유족과 해상 위령제",공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995,"존슨 英총리 ""EU 안바뀌면 합의 못해...무역협정 무산 준비""","BBC 등 현재 매체들에 따르면 존슨 총리는 16일 연설을 통해 ""EU가 지난 몇 달간 진지한 협상을 거부했기 때문에 우리가 호주와 유사한 방식으로 1월 1일을 준비해야 한다고 결론내렸다""고 밝혔다."
9999995,접경지역 ASF 방역상황 점검하는 김현수 장관,공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995,"김정은, 6번째 수해복구 점검...김여정 등장, 적극 행보 나서나",김정은 북한 국무위원장은 올여름 이후 여섯 번째로 수해 현장을 공개 방문하며 복구를 독려했습니다.
9999995,원·달러 환율 1년7개월 만에 ‘최저’,최근 원·달러 환율이 가파른 하락세를 지속하면서 1년7개월 만에 가장 낮은 수준까지 내려왔다.
9999995,"한전기술, 글로벌 핵심인재 양성 위한 역량강화교육 개설","한국전력기술은 급변하는 에너지 정책에 적극적으로 대응하고, 해외사업 확대에 대비한 글로벌 수준 핵심인재의 선제적 양성을 위해 오는 12월 4일까지 8주에 걸쳐 2020년 글로벌역량강화교육 ‘Global Business Intensive Course’를 개설해 시행한다고 13일 밝혔다."
9999995,"美 대선 코앞…연휴 끝나고 증시 악재 줄줄이, 투자 전략은",닷새간의 긴 추석 연휴 이후 돌아올 국내 증시에 줄줄이 악재 소식이 기다리고 있어 투자자들의 주의가 요구된다.
9999995,"문대통령, 브라질 대통령에 유명희 지지 당부…""WTO 총장 적임""",문재인 대통령은 5일 오후 자이르 보우소나루 브라질 대통령과 정상통화를 하고 세계무역기구 사무총장 선거에 출마한 유명희 산업통상자원부 통상교섭본부장을 지지해 달라고 당부했다.
9999995,"뉴질랜드 성추행 피해자 측 “끔찍했다, 한국 국감서 진상 밝혀달라”",2017년 주 뉴질랜드 한국 외교관의 현지 직원 성추행 사건과 관련해 피해자인 뉴질랜드인 W씨 측은 6일 한국 국회의 외교부 국정감사에서 사건의 진상을 밝혀달라고 요구했다.
9999995,"시·군, 개천절 집회 참가 자제 요청","일부 보수단체가 서울 등지에서 개천절 집회 강행을 예고한 가운데, 강원도 내 시·군은 코로나19 확산을 막기 위해 집회 참석을 자제해달라고 지역민들에게 요청했습니다."
9999995,전북 제3금융중심지 지정…돌파구 없나?,"전라북도는 세계 3대 연기금 가운데 하나인 국민연금을 중심으로, 제3 금융중심지 지정을 추진하고 있는데요."
9999995,에듀윌 경찰공무원 형법 장진 교수 “20년 경력과 경험의 노하우 모두 공개”,"그럼에도 장진 교수는 “경찰공무원 합격을 위해서는 형법학이 아닌 수험 형법을 학습해야 한다”며, “그간의 경력과 경험을 바탕으로 형법 전문가로서의 노하우를 아낌없이 전수하겠다”고 포부를 밝혔다."
9999995,"경찰, 도시공사 ‘민자 주차장 특혜’ 내사 착수",KBS가 집중 보도한 광주도시공사의 민간 위탁 주차장 사업 특혜 의혹에 대해 경찰이 내사에 착수했습니다.
9999995,완도발 여객선 고장으로 오전 결항…귀성객 불편,추석 당일인 오늘 새벽 전남 완도에서 출발해 제주에 입항하는 여객선 실버클라우드호가 기관 고장으로 완도항에서 출발하지 못하며 귀성객들이 큰 불편을 겪었습니다.
9999995,옛 광주교도소 ‘민주·인권 파크’ 조성 순조,광주시의 민주·인권 기념파크 조성사업이 순조로워 오는 2025년 마무리될 전망입니다.
9999995,코로나19로 꽉 닫힌 해외 취업문 이제 열리나?,코로나19로 국내 취업난이 심각해지자 해외 취업에 도전하는 청년들이 늘고 있습니다.
9999995,이재명 “코로나로 낯선 추석…서로 따뜻한 안부로 안아주시길”,이 지사는 이날 저녁 자신의 페이스북에 올린 글에서 “어머니 없이 보내는 첫 명절이기 때문”이라면서 이같이 밝혔다.
9999995,"문 대통령, 인사청문회 개선 필요성 강조...개각 준비?",문재인 대통령이 인사청문회 기피 현상으로 좋은 인재를 영업하기 어렵다며 지나친 신상털이 식 청문 제도의 개선 필요성을 강조했습니다.
9999995,"""美 380만 일자리 영구적으로 사라져…되돌리는 데 수년 걸릴 것""",버락 오바마 미국 행정부에서 백악관 국가자문위원회 현 시카고대 교수의 전망이다.
9999995, 뉴욕증시 상승 출발…나스닥 0.4%↑,20일 뉴욕증시가 상승 출발했다.
9999995,피살 공무원 선상 위령제,공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995,"돌아온 명견만리 ""국회·언론, 코로나에 부정적 영향""","정치권, 언론, 종교가 코로나19 대응 평가에서 낙제점을 받았다."
9999995,"외교부 “북한 피격 공무원 수색 관련, 中에 협조 요청”",외교부가 서해상에서 실종됐다가 북한군 총격에 숨진 해양수산부 공무원의 시신수색과 관련해 중국 측에 협조를 요청했다고 21일 밝혔다.
9999995,"농민단체, ‘생존 위기’ 농업 정책 수립·예산 확보 촉구",농민단체가 위기에 처한 농업을 살리기 위한 정책 마련과 농업 예산 확대를 촉구했습니다.
9999995,박근혜 정부때 공공택지 지정 실적이 가장 낮아,역대 정권 중 박근혜 정부 때 공공택지 지정실적이 가장 낮은 것으로 나타났다.
9999995,"복지부, 장·차관 추석 포스터 논란에 ""물의 일으켜 송구""",장·차관 얼굴을 전면에 내세운 보건복지부의 추석 인사 포스터가 코로나19 사태로 엄중한 시국에 맞지 않는다는 논란이 불거지자 복지부가 송구스럽다는 입장을 내놨습니다.
9999995,광주시의회 “도매시장 구조적 대안 마련해야”,지난달 KBS의 농산물 유통 집중 보도와 관련해 광주시 의회가 구조적인 대안 마련을 촉구했습니다.
9999995,국감서도 나온 ‘마포 사는 홍남기씨’ 사례… 김현미 “새 집 알아봐야”,김 장관은 이날 국회 국토교통위원회 국정감사에서 “집값이 안정화되면 2017년부터 3년 내내 집을 살까 말까 고민해오던 2030세대의 불만이 해소된다고 보느냐”는 국민의힘 김희국 의원의 질의에 이같이 답했다.
9999995, '공공외교' 연 2억 들여 파견했는데…사업 실적은 미미,민간 차원의 공공 외교를 담당하는 국제교류재단 직원들이 과도한 인건비와 체류비를 받고 있다는 지적이 제기됐습니다.
9999995,충북 9월 수출 23억 달러…25%↑,청주세관은 지난달 충북 수출액은 23억 달러로 지난해 같은기간보다 25% 증가했다고 밝혔습니다.
9999995,“대전지역 보이스피싱 피해액 5년 사이 5배”,대전지역 보이스피싱 피해액이 지난 5년 사이 5배로 늘어난 것으로 나타났습니다.
9999995,"""앗 뜨거""…애플워치 새 모델 '손목화상' 신고 잇따라",애플워치는 세계에서 가장 많은 사람들이 차는 스마트시계입니다.
9999995,김정은 국무위원장 현지지도한 김화군 수해복구 현장,공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995,"부산, 종합병원서 3명 확진…소규모 집단감염 계속",추석 연휴 나흘째인 오늘 부산에서는 5명의 코로나19 추가 확진자가 나왔습니다.
9999995,"여야, '라임·옵티머스' 공방 격화…""공수처로"" vs ""특검으로""",민주당은 김 전 회장의 폭로를 '공작수사' 의혹으로 규정하고 고위공직자범죄수사처 도입을 재차 주장하며 여론전을 펼쳤다. 라임·옵티머스 사태의 여권 인사 연루 의혹으로 코너에 몰렸던 민주당은 김 전 회장의 폭로가 나오자 수세에서 공세로 전환한 모습이다.
9999995," ""전세난, 예측하지 못했습니까""","18세기 프랑스에서 우유가 귀해진 건 영화 속에서 우유를 찾는 정치인 로베스 피에르, 그가 내놓은 정책 때문이었습니다."
9999995,"""넷플릭스, 코리아 패싱하는 '갑플릭스'""…국회 질타 집중","국회 과학기술정보방송통신위원회 소속 양정숙 무소속 의원은 23일 방송통신위원회 등에 대한 국정감사에서 ""넷플릭스가 LG유플러스와의 계약에서 망 사용료를 내지 않는 것으로 계약을 했다는데 이러니 넷플릭스를 '갑플릭스'라고 하는 것""이라고 지적했다."
9999995,최근 5년 명절 화재 340여 건…음식물 조리 ‘최다’,"부산소방재난본부는 최근 5년간 명절 연휴 기간 발생한 화재는 모두 341건으로 16명이 다치고, 3억 5천여만 원의 재산 피해가 발생했다고 밝혔습니다."
9999995,고 이건희 삼성그룹 회장 빈소 향하는 이재명 경기지사,공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995," 연휴 끝나가는 주말, 전국 기온 '뚝'",기상청은 2일 저녁 중부지방은 대체로 흐리고 남부지방과 제주도는 구름이 많겠다고 밝혔다.
9999995,현대차 '정의선 시대' 개막…격랑의 자동차업계 돌파할까,재계 2위인 현대차의 정의선 수석 부회장이 오늘 회장직에 오르면서 완전한 '3세 경영'에 들어 갔습니다.
9999995,"이낙연 대표, 추석 맞아 노무현 전 대통령 묘소 참배",1일 최인호 수석대변인은 “이 대표는 고 노무현 대통령 묘소를 참배하고 권양숙 여사를 예방했다”고 밝혔다.
9999995, 동북아 ‘항공모함’ 경쟁…한국형 경항모는 어떤 모습?,한반도 주변은 지금 항공모함 경쟁이 치열합니다.
9999995,"'장하성 논란' 두고 조경태 ""뻔뻔한 정권""...유은혜 ""그렇게 말하지 말라""","26일 국회 교육위원회의 교육부 등에 대한 종합 국정감사에서 조경태 국민의힘 의원은 교육부 감사 결과 장하성 대사가 유흥업소를 이용한 것으로 의심되는데, 앞선 21일 국회 외교통일위원회 국정감사에서 장 대사는 유흥주점이 아닌 음식점이라고 위증을 했다고 비판했다."
9999995," ""서로 말 아껴야"" 이낙연 함구령에도…'BTS 병역특례' 논의 지속","이낙연 민주당 대표는 7일 오전 국회에서 열린 당 최고위원회의에서 ""병역문제를 정치권에서 계속 논의하는 건 국민들께서 보기에 편하지 못하고 BTS 본인들도 원하는 일이 아니다""라며 ""이제 서로 말을 아꼈으면 좋겠다""고 당부했다."
9999995,김정은 국무위원장 현지지도한 김화군 수해복구 현장,공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995,주상복합 ‘용적률 제한’…“일조권 확보” vs “경기위축”,주상복합 건물의 주거 비율을 낮추는  대구시의 조례 개정안을 두고 찬반 양론이 엇갈리고 있습니다.
9999995,"해수부, 내일 '항만배후단지 투자유치' 온라인 학술대회",해양수산부는 30일 서울 중구 호텔프린스에서 '항만배후단지 투자유치 활성화를 위한 콘퍼런스'를 온라인으로 개최한다고 29일 밝혔다.
9999995,"'수소차'타고 온 文대통령, 52년 만에 靑북악산 철문 직접 열었다",문재인 대통령이 31일 1968년 북한의 청와대 기습 시도 사건인 '김신조 사태' 이후 52년 동안 굳게 닫혀 시민들의 출입을 통제했던 북악산 성곽 북측면 철문을 직접 열었다.
9999995,피해자 한 서린 '형제복지원'...비상상고로 위로받을까?,"군사정권 시절 최악의 인권유린 사례로 꼽히는 '형제복지원' 사건, 가해자들은 무죄판결을 받았지만, 살아남은 피해자들은 고통 속에 삶을 버티고 있습니다."
9999995,931회 로또 1등 당첨자 8명 '29억원씩'…모두 자동선택,당첨번호 6개를 모두 적중시킨 1등은 8명으로 29억5710만8063원씩 받는다.
9999995,“전두환 불출석 왜 허가?”…국감서 광주법원 질타,오늘 국정감사에서 사자명예훼손혐의로 재판 중인  전두환 씨의 불출석을 허가한 광주지방법원에 대한 질타가 이어졌습니다.
9999995,공수처 출범 '첫발'…국민의힘 '처장' 추천위원 확정,"검찰을 견제할 고위공직자 범죄수사처, '공수처 법'이 시행된 지 100일이 지나도록 공수처장으로 추천할 위원 선정을 미뤄오던 국민의힘이 오늘 추천위원을 확정하고 다음주에 명단을 제출하겠다고 밝혔습니다."
9999995,시·도 국정감사 국회에서 열려…광주는 22일,국회 행정안전위원회가 각 시·도와 경찰청 국정감사를 국회에서 한꺼번에 하기로 했습니다.
9999995,서울 곳곳 99명 집회…민노총·공공운수노조·자유연대 등,토요일인 24일 서울 곳곳에서는 방역당국의 지침에 맞춘 참가자 100명 미만의 소규모 집회가 열렸다.
9999995,"전남도, ‘전기화물차 구매’ 최대 2천7백만 원 지원",전라남도가 전기 화물차 구매 보조금을 지원합니다.
9999995," ""신차 결함 반복돼도 안바꿔줘""…레몬법 2년 교환 0건",새로 산 자동차에  결함이 있으면 교환·환불해주도록 한   '한국형 레몬법'이  지난해 도입됐습니다.
9999995,"개천절 행사서 '대화 장면' 포착된 이낙연, 김종인···이 ""공수처·공정3법 논의”",이낙연 더불어민주당 대표와 김종인 국민의힘 비상대책위원장이 3일 개천절 경축식에서 만나 대화를 나눴다.
9999995,빅히트 일반 청약 경쟁률 607대 1…58조 몰려,그룹 방탄소년단 소속사 빅히트엔터테인먼트의 일반 공모주 청약에 58조원이 넘는 증거금이 몰렸습니다.
9999995,"화천 ASF 발생농장 방역·예찰 강화, 일시이동중지 24시간 연장",ASF 중앙사고수습본부는 화천 양돈농장 ASF 발생에 따른 경기·강원 양돈농장·축산시설·축산차량 스탠드스틸의 시한을 당초 11일 오전 5시에서 12일 오전 5시로 연장한다고 10일 밝혔다.
9999995,"북한 황해북도 송림 동쪽서 규모 2.5 지진…""자연지진으로 분석""","진앙은 북위 38.74도, 동경 125.89도이다."
9999995,에어프라이어로 조리한 샌드위치 맛보세요 ,4일 서울 이마트 트레이더스 월계점에서 모델들이 신세계푸드에서 만든 에어프라이어 전용 냉동 샌드위치 ‘밀크앤허니 바질치즈 치아바타 샌드위치’를 소개하고 있다.
9999995,공군 최우수 통제사 ‘골든아이’에 전성환·김병용 준위,공군은 최우수 방공무기통제사에 전성환 준위를 선발했다고 20일 밝혔다.
9999995,"대주주 요건 3억원, 연말 매도행렬에 주가 '혼돈'",세금을 피하기 위해 개미투자자들이 대거 주식 물량을 쏟아내면 주가 지수 역시 버티지 못하고 폭락할 것으로 예상돼 부동산에 이어 주식 시장마저 정부 규제로 대거 위축될 것이라는 분석이다.
9999995,“대기·폐수 등 환경법 위반 업체 익산 산단에 집중”,"익산참여연대가 전라북도로부터 받은 정보공개 자료를 보면, 올해 1월부터 8월까지 환경법 위반으로 행정처분을 받은 도내 대기, 폐수 배출 사업장 57곳 가운데 익산 산단 업체는 32%인 18곳입니다."
9999995,"與 의원들 ""한전, 베트남 붕앙2 석탄발전 투자 결정 철회해야""","민주당 이소영 양이원영 의원은 이날 국회 기자회견에서 ""한전의 붕앙2 석탄발전 사업 투자는 환경적으로 나쁠 뿐만 아니라 경제적으로도 어리석은 결정""이라며 ""한전의 결정은 즉각 철회돼야 한다""고 촉구했다."
9999995,태양광업체서 마스크 30만 장 구매?…강원랜드의 수상한 계약,"공공기관인 강원랜드가 마스크 대란이 있었던 지난 2월, 마스크 30만 장을 구입했는데, 납품업체는 태양광 패널 판매업체였고 마스크는 미인증 제품이었습니다."
9999995,"여야 ""코로나 확진 트럼프 내외, 조속한 쾌유 기원""","여야가 코로나19 확진 판정을 받은 미국 트럼프 대통령 내외에게 ""조속한 쾌유를 기원한다""며 응원과 위로의 메시지를 전했다."
9999995, 국세행정 국민참여단 출범,일반 국민이 납세 서비스 설계에 직접 참여하고 국세행정에 대한 의견을 제시하는 '국세행정 국민참여단'이 23일 출범했다.
9999995,‘안전한 먹거리’ 무항생제 고기 찾는 소비자들,서울 삼성동에 사는 주부 최모씨는 육류 구입을 위해 주로 대형 할인점을 찾는다.
9999995,"한화건설, 한강 조망 ‘포레나 양평’",한화건설은 경기도 양평에서 ‘포레나 양평’을 분양 중이라고 밝혔다.
9999995,민주노총 “화북공단 노동자 38%만 연장근로수당 받아”,제주시 화북공업단지에서 일하는 노동자 상당수가 연장근로수당을 제대로 받지 못하고 있다는 주장이 제기됐습니다.
9999995,코로나19 여파로 학교급식 농축산물 판매 75% 급감,코로나19 확산 여파로 학생들의 출석 수업이 줄면서 급식용 농축산물 판매가 크게 줄었습니다.
9999995,"최재성 靑수석 “집값 급등, 박근혜 정부 부양책 때문”",최재성 청와대 정무수석은 28일 KBS 뉴스와의 인터뷰에서 “박근혜 정부가  부양책을 써서 ‘대출을 받아 집을 사라’고 내몰아 집값이 올라갔다”며 “그 결과는 이 정부가 안게 됐다”고 말했다.
9999995,베트남 호치민에서 'K방역 소비재전' 12월 개최,전시전문기업 글로벌비즈익시비션은 '2020 베트남 K방역·바이오 및 소비재 해외특별전'이 오는 12월 10일부터 12일까지 베트남 호치민 탄빈전시컨벤션센터에서 열린다고 31일 밝혔다.
9999995,"신혼부부·생애최초 특공 기준 완화…""연봉 1억 맞벌이도 가능""","네, 이러다 '정부가 전세대책을  또 내놓지 않을까' 하는 관측이  나오는데요.."
9999995,아파트 증여·영끌 역대 최고치…시장은 정부 반대로 갔다,한국감정원의 9월 통계에서 올해 3분기 아파트 증여 건수가 역대 최고치를 기록한 것으로 나타났다.
9999995,"북한, 개천절 행사 보도 아직 없어…코로나19 영향인듯","북한의 개천절은 법정 공휴일인 남한과 달리 '빨간 날'은 아니지만, 매년 평양 단군릉에서 단군제를 열었고 매체들은 이를 보도했다."
9999995,,"미국 대선이 열흘 앞으로 다가온 가운데, 역대 선거에서 표심이 요동쳤던 경합주에 관심이 집중되고 있습니다."
9999995,미 신규 실업수당 신청 90만건… 2009년 금융위기 때보다 38% 많아,미국 경제를 가늠하는 매우 중요한 잣대인 신규 실업수당 청구 숫자가 급증했다.
9999995,“인자 내 이름 잘 쓴다”…지리산 할머니들 감동의 시,여든이 넘은 나이에  한글을 배운 산청 지리산 할머니들이 삶의 희로애락을 담은 시를 내놔서 감동을 전하고 있습니다.
9999995,“‘비상장주식 보유 논란’ 구자근 기소해야”…팔짱 낀 국민의힘,KBS가 보도한 국민의힘 구미갑 구자근 의원의 비상장주식 보유 논란과 관련해 구미지역 시민사회단체들이 구 의원을 기소하라고 검찰에 촉구했습니다.
9999995,'김종인 비대위 퇴진론' 놓고…野 영남권 중진 의원들 온도차,"최근 국민의힘 등 야권 안팎에서 김종인 비상대책위원장 체제에 대한 비판론이 거듭 제기되고 있는 가운데, 영남권 중진 의원들의 쓴소리도 이어졌지만 그 온도차는 조금씩 달랐다."
9999995,올해 4인 가족 김장비용 40만 원 안팎,올해 배추와 무 등 채소가격이 급증하면서 4인 가족 김장비용이 40만 원 안팎에 이를 전망입니다.
9999995," 여야, 윤석열 '국감 작심발언' 두고 연일 공방",윤석열 검찰총장의 국정감사 발언을 두고 정치권에 여진이 이어지고 있습니다.
9999995,올브라이트 “北과 관계 개선 문 항상 열어둬야”,매들린 올브라이트 전 미 국무장관은 30일 “ 관계 개선을 위한 문을 항상 열어두고 있어야 한다”고 강조했다.
9999995,"지역 재계, ‘특별입국’으로 경제 회복 기대","지역 경제계가 최근 한-일 양국 정부가 합의한 기업인 특별입국절차, 이른바 패스트트랙에 기대를 걸고 있습니다."
9999995,주식 추천한다며 ‘19금’ 방송…관리·감독은 전무,"요즘 주식투자에 관심이 높아지다보니, 인터넷 방송으로 배우는 분들도 많습니다."
9999995,울산서 추석연휴 첫 확진자 발생…누적 148명,울산시는 울주군 거주 47세 여성이 3일 오후 8시50분 최종 양성판정을 받고 울산대학교병원에 입원할 예정이라고 3일 밝혔다.
9999995,"국내 창업기업, 10개 중 7개 기업 5년 못 버텨",국내 창업기업 10개 중 7곳이 5년을 넘기지 못하는 것으로 나타났다.
